task,protocol,subset,seed,direction,target,metric,value
LLE,mixed-system,binary,4,,endpoints,conditions,349
LLE,mixed-system,binary,4,,endpoints,successful_conditions,349
LLE,mixed-system,binary,4,,endpoints,success_fraction,1.0
LLE,mixed-system,binary,4,,endpoints,failure_penalized_set_distance,0.06799892265904689
LLE,mixed-system,binary,4,,endpoints,observed_coverage_at_0.02,0.17765042979942694
LLE,mixed-system,binary,4,,endpoints,matched_endpoint_r2_successful_only,0.9103283333836432
LLE,mixed-system,binary,4,,endpoints,matched_endpoint_mae_successful_only,0.060180717586164355
LLE,mixed-system,binary,4,,endpoints,matched_endpoint_rmse_successful_only,0.09955613842661369
LLE,mixed-system,binary,4,,endpoints,max_equilibrium_rms,1.92550398758931e-15
LLE,mixed-system,binary,4,,endpoints,min_grid_tpd,-1.3877787807814457e-15
LLE,mixed-system,binary,4,,endpoints,r2_target_met,0.0
LLE,mixed-system,ternary,4,,endpoints,conditions,230
LLE,mixed-system,ternary,4,,endpoints,successful_conditions,230
LLE,mixed-system,ternary,4,,endpoints,success_fraction,1.0
LLE,mixed-system,ternary,4,,endpoints,failure_penalized_set_distance,0.08574729270301036
LLE,mixed-system,ternary,4,,endpoints,observed_coverage_at_0.02,0.07495096220092855
LLE,mixed-system,ternary,4,,endpoints,matched_endpoint_r2_successful_only,0.8639804881284223
LLE,mixed-system,ternary,4,,endpoints,matched_endpoint_mae_successful_only,0.07909420014904454
LLE,mixed-system,ternary,4,,endpoints,matched_endpoint_rmse_successful_only,0.12510757843289935
LLE,mixed-system,ternary,4,,endpoints,max_equilibrium_rms,7.738208639477648e-08
LLE,mixed-system,ternary,4,,endpoints,min_grid_tpd,-7.562102943836635e-09
LLE,mixed-system,ternary,4,,endpoints,r2_target_met,0.0
LLE,ternary-random,all,0,,endpoints,conditions,238
LLE,ternary-random,all,0,,endpoints,successful_conditions,238
LLE,ternary-random,all,0,,endpoints,success_fraction,1.0
LLE,ternary-random,all,0,,endpoints,failure_penalized_set_distance,0.06036933657300436
LLE,ternary-random,all,0,,endpoints,observed_coverage_at_0.02,0.19299419391404327
LLE,ternary-random,all,0,,endpoints,matched_endpoint_r2_successful_only,0.9206258378475194
LLE,ternary-random,all,0,,endpoints,matched_endpoint_mae_successful_only,0.05402332803055329
LLE,ternary-random,all,0,,endpoints,matched_endpoint_rmse_successful_only,0.092907962264316
LLE,ternary-random,all,0,,endpoints,max_equilibrium_rms,1.6999870963649035e-07
LLE,ternary-random,all,0,,endpoints,min_grid_tpd,-8.290770736607556e-09
LLE,ternary-random,all,0,,endpoints,r2_target_met,0.0
LLE,ternary-random,ternary,0,,endpoints,conditions,238
LLE,ternary-random,ternary,0,,endpoints,successful_conditions,238
LLE,ternary-random,ternary,0,,endpoints,success_fraction,1.0
LLE,ternary-random,ternary,0,,endpoints,failure_penalized_set_distance,0.06036933657300436
LLE,ternary-random,ternary,0,,endpoints,observed_coverage_at_0.02,0.19299419391404327
LLE,ternary-random,ternary,0,,endpoints,matched_endpoint_r2_successful_only,0.9206258378475194
LLE,ternary-random,ternary,0,,endpoints,matched_endpoint_mae_successful_only,0.05402332803055329
LLE,ternary-random,ternary,0,,endpoints,matched_endpoint_rmse_successful_only,0.092907962264316
LLE,ternary-random,ternary,0,,endpoints,max_equilibrium_rms,1.6999870963649035e-07
LLE,ternary-random,ternary,0,,endpoints,min_grid_tpd,-8.290770736607556e-09
LLE,ternary-random,ternary,0,,endpoints,r2_target_met,0.0
LLE,ternary-random,all,1,,endpoints,conditions,238
LLE,ternary-random,all,1,,endpoints,successful_conditions,238
LLE,ternary-random,all,1,,endpoints,success_fraction,1.0
LLE,ternary-random,all,1,,endpoints,failure_penalized_set_distance,0.06121149317938631
LLE,ternary-random,all,1,,endpoints,observed_coverage_at_0.02,0.16400680495628073
LLE,ternary-random,all,1,,endpoints,matched_endpoint_r2_successful_only,0.9105994236926149
LLE,ternary-random,all,1,,endpoints,matched_endpoint_mae_successful_only,0.057238450053408
LLE,ternary-random,all,1,,endpoints,matched_endpoint_rmse_successful_only,0.09732083208223892
LLE,ternary-random,all,1,,endpoints,max_equilibrium_rms,2.2811474845973392e-07
LLE,ternary-random,all,1,,endpoints,min_grid_tpd,-3.2295948138028052e-09
LLE,ternary-random,all,1,,endpoints,r2_target_met,0.0
LLE,ternary-random,ternary,1,,endpoints,conditions,238
LLE,ternary-random,ternary,1,,endpoints,successful_conditions,238
LLE,ternary-random,ternary,1,,endpoints,success_fraction,1.0
LLE,ternary-random,ternary,1,,endpoints,failure_penalized_set_distance,0.06121149317938631
LLE,ternary-random,ternary,1,,endpoints,observed_coverage_at_0.02,0.16400680495628073
LLE,ternary-random,ternary,1,,endpoints,matched_endpoint_r2_successful_only,0.9105994236926149
LLE,ternary-random,ternary,1,,endpoints,matched_endpoint_mae_successful_only,0.057238450053408
LLE,ternary-random,ternary,1,,endpoints,matched_endpoint_rmse_successful_only,0.09732083208223892
LLE,ternary-random,ternary,1,,endpoints,max_equilibrium_rms,2.2811474845973392e-07
LLE,ternary-random,ternary,1,,endpoints,min_grid_tpd,-3.2295948138028052e-09
LLE,ternary-random,ternary,1,,endpoints,r2_target_met,0.0
LLE,ternary-random,all,2,,endpoints,conditions,238
LLE,ternary-random,all,2,,endpoints,successful_conditions,238
LLE,ternary-random,all,2,,endpoints,success_fraction,1.0
LLE,ternary-random,all,2,,endpoints,failure_penalized_set_distance,0.05925259017625191
LLE,ternary-random,all,2,,endpoints,observed_coverage_at_0.02,0.20197566803392572
LLE,ternary-random,all,2,,endpoints,matched_endpoint_r2_successful_only,0.910653049757452
LLE,ternary-random,all,2,,endpoints,matched_endpoint_mae_successful_only,0.0542198138406281
LLE,ternary-random,all,2,,endpoints,matched_endpoint_rmse_successful_only,0.09643177160737366
LLE,ternary-random,all,2,,endpoints,max_equilibrium_rms,3.574814223918724e-05
LLE,ternary-random,all,2,,endpoints,min_grid_tpd,-6.66154420514431e-09
LLE,ternary-random,all,2,,endpoints,r2_target_met,0.0
LLE,ternary-random,ternary,2,,endpoints,conditions,238
LLE,ternary-random,ternary,2,,endpoints,successful_conditions,238
LLE,ternary-random,ternary,2,,endpoints,success_fraction,1.0
LLE,ternary-random,ternary,2,,endpoints,failure_penalized_set_distance,0.05925259017625191
LLE,ternary-random,ternary,2,,endpoints,observed_coverage_at_0.02,0.20197566803392572
LLE,ternary-random,ternary,2,,endpoints,matched_endpoint_r2_successful_only,0.910653049757452
LLE,ternary-random,ternary,2,,endpoints,matched_endpoint_mae_successful_only,0.0542198138406281
LLE,ternary-random,ternary,2,,endpoints,matched_endpoint_rmse_successful_only,0.09643177160737366
LLE,ternary-random,ternary,2,,endpoints,max_equilibrium_rms,3.574814223918724e-05
LLE,ternary-random,ternary,2,,endpoints,min_grid_tpd,-6.66154420514431e-09
LLE,ternary-random,ternary,2,,endpoints,r2_target_met,0.0
LLE,ternary-random,all,3,,endpoints,conditions,238
LLE,ternary-random,all,3,,endpoints,successful_conditions,238
LLE,ternary-random,all,3,,endpoints,success_fraction,1.0
LLE,ternary-random,all,3,,endpoints,failure_penalized_set_distance,0.056795208147108873
LLE,ternary-random,all,3,,endpoints,observed_coverage_at_0.02,0.19716539105051475
LLE,ternary-random,all,3,,endpoints,matched_endpoint_r2_successful_only,0.9203777262325101
LLE,ternary-random,all,3,,endpoints,matched_endpoint_mae_successful_only,0.05279310896382554
LLE,ternary-random,all,3,,endpoints,matched_endpoint_rmse_successful_only,0.09113506200438053
LLE,ternary-random,all,3,,endpoints,max_equilibrium_rms,5.4511481436367004e-08
LLE,ternary-random,all,3,,endpoints,min_grid_tpd,-1.0418719220695039e-09
LLE,ternary-random,all,3,,endpoints,r2_target_met,0.0
LLE,ternary-random,ternary,3,,endpoints,conditions,238
LLE,ternary-random,ternary,3,,endpoints,successful_conditions,238
LLE,ternary-random,ternary,3,,endpoints,success_fraction,1.0
LLE,ternary-random,ternary,3,,endpoints,failure_penalized_set_distance,0.056795208147108873
LLE,ternary-random,ternary,3,,endpoints,observed_coverage_at_0.02,0.19716539105051475
LLE,ternary-random,ternary,3,,endpoints,matched_endpoint_r2_successful_only,0.9203777262325101
LLE,ternary-random,ternary,3,,endpoints,matched_endpoint_mae_successful_only,0.05279310896382554
LLE,ternary-random,ternary,3,,endpoints,matched_endpoint_rmse_successful_only,0.09113506200438053
LLE,ternary-random,ternary,3,,endpoints,max_equilibrium_rms,5.4511481436367004e-08
LLE,ternary-random,ternary,3,,endpoints,min_grid_tpd,-1.0418719220695039e-09
LLE,ternary-random,ternary,3,,endpoints,r2_target_met,0.0
LLE,ternary-random,all,4,,endpoints,conditions,238
LLE,ternary-random,all,4,,endpoints,successful_conditions,238
LLE,ternary-random,all,4,,endpoints,success_fraction,1.0
LLE,ternary-random,all,4,,endpoints,failure_penalized_set_distance,0.0637530757897433
LLE,ternary-random,all,4,,endpoints,observed_coverage_at_0.02,0.17396823186540775
LLE,ternary-random,all,4,,endpoints,matched_endpoint_r2_successful_only,0.8953170769783708
LLE,ternary-random,all,4,,endpoints,matched_endpoint_mae_successful_only,0.05846157069198461
LLE,ternary-random,all,4,,endpoints,matched_endpoint_rmse_successful_only,0.10586331488056841
LLE,ternary-random,all,4,,endpoints,max_equilibrium_rms,2.5058688909335618e-08
LLE,ternary-random,all,4,,endpoints,min_grid_tpd,-4.833045075258724e-10
LLE,ternary-random,all,4,,endpoints,r2_target_met,0.0
LLE,ternary-random,ternary,4,,endpoints,conditions,238
LLE,ternary-random,ternary,4,,endpoints,successful_conditions,238
LLE,ternary-random,ternary,4,,endpoints,success_fraction,1.0
LLE,ternary-random,ternary,4,,endpoints,failure_penalized_set_distance,0.0637530757897433
LLE,ternary-random,ternary,4,,endpoints,observed_coverage_at_0.02,0.17396823186540775
LLE,ternary-random,ternary,4,,endpoints,matched_endpoint_r2_successful_only,0.8953170769783708
LLE,ternary-random,ternary,4,,endpoints,matched_endpoint_mae_successful_only,0.05846157069198461
LLE,ternary-random,ternary,4,,endpoints,matched_endpoint_rmse_successful_only,0.10586331488056841
LLE,ternary-random,ternary,4,,endpoints,max_equilibrium_rms,2.5058688909335618e-08
LLE,ternary-random,ternary,4,,endpoints,min_grid_tpd,-4.833045075258724e-10
LLE,ternary-random,ternary,4,,endpoints,r2_target_met,0.0
LLE,ternary-system,all,0,,endpoints,conditions,242
LLE,ternary-system,all,0,,endpoints,successful_conditions,242
LLE,ternary-system,all,0,,endpoints,success_fraction,1.0
LLE,ternary-system,all,0,,endpoints,failure_penalized_set_distance,0.07720446991185992
LLE,ternary-system,all,0,,endpoints,observed_coverage_at_0.02,0.11382629039858524
LLE,ternary-system,all,0,,endpoints,matched_endpoint_r2_successful_only,0.8711792044016168
LLE,ternary-system,all,0,,endpoints,matched_endpoint_mae_successful_only,0.06812494437309306
LLE,ternary-system,all,0,,endpoints,matched_endpoint_rmse_successful_only,0.11062205663397605
LLE,ternary-system,all,0,,endpoints,max_equilibrium_rms,1.1610478412902825e-07
LLE,ternary-system,all,0,,endpoints,min_grid_tpd,-4.182632018512322e-10
LLE,ternary-system,all,0,,endpoints,r2_target_met,0.0
LLE,ternary-system,ternary,0,,endpoints,conditions,242
LLE,ternary-system,ternary,0,,endpoints,successful_conditions,242
LLE,ternary-system,ternary,0,,endpoints,success_fraction,1.0
LLE,ternary-system,ternary,0,,endpoints,failure_penalized_set_distance,0.07720446991185992
LLE,ternary-system,ternary,0,,endpoints,observed_coverage_at_0.02,0.11382629039858524
LLE,ternary-system,ternary,0,,endpoints,matched_endpoint_r2_successful_only,0.8711792044016168
LLE,ternary-system,ternary,0,,endpoints,matched_endpoint_mae_successful_only,0.06812494437309306
LLE,ternary-system,ternary,0,,endpoints,matched_endpoint_rmse_successful_only,0.11062205663397605
LLE,ternary-system,ternary,0,,endpoints,max_equilibrium_rms,1.1610478412902825e-07
LLE,ternary-system,ternary,0,,endpoints,min_grid_tpd,-4.182632018512322e-10
LLE,ternary-system,ternary,0,,endpoints,r2_target_met,0.0
LLE,ternary-system,all,1,,endpoints,conditions,237
LLE,ternary-system,all,1,,endpoints,successful_conditions,237
LLE,ternary-system,all,1,,endpoints,success_fraction,1.0
LLE,ternary-system,all,1,,endpoints,failure_penalized_set_distance,0.07078093620622404
LLE,ternary-system,all,1,,endpoints,observed_coverage_at_0.02,0.11002756535261009
LLE,ternary-system,all,1,,endpoints,matched_endpoint_r2_successful_only,0.8788182082410838
LLE,ternary-system,all,1,,endpoints,matched_endpoint_mae_successful_only,0.06298848106105925
LLE,ternary-system,all,1,,endpoints,matched_endpoint_rmse_successful_only,0.10626522390580102
LLE,ternary-system,all,1,,endpoints,max_equilibrium_rms,4.804985085411233e-09
LLE,ternary-system,all,1,,endpoints,min_grid_tpd,-2.5750290788550956e-10
LLE,ternary-system,all,1,,endpoints,r2_target_met,0.0
LLE,ternary-system,ternary,1,,endpoints,conditions,237
LLE,ternary-system,ternary,1,,endpoints,successful_conditions,237
LLE,ternary-system,ternary,1,,endpoints,success_fraction,1.0
LLE,ternary-system,ternary,1,,endpoints,failure_penalized_set_distance,0.07078093620622404
LLE,ternary-system,ternary,1,,endpoints,observed_coverage_at_0.02,0.11002756535261009
LLE,ternary-system,ternary,1,,endpoints,matched_endpoint_r2_successful_only,0.8788182082410838
LLE,ternary-system,ternary,1,,endpoints,matched_endpoint_mae_successful_only,0.06298848106105925
LLE,ternary-system,ternary,1,,endpoints,matched_endpoint_rmse_successful_only,0.10626522390580102
LLE,ternary-system,ternary,1,,endpoints,max_equilibrium_rms,4.804985085411233e-09
LLE,ternary-system,ternary,1,,endpoints,min_grid_tpd,-2.5750290788550956e-10
LLE,ternary-system,ternary,1,,endpoints,r2_target_met,0.0
LLE,ternary-system,all,2,,endpoints,conditions,220
LLE,ternary-system,all,2,,endpoints,successful_conditions,220
LLE,ternary-system,all,2,,endpoints,success_fraction,1.0
LLE,ternary-system,all,2,,endpoints,failure_penalized_set_distance,0.06453238779483661
LLE,ternary-system,all,2,,endpoints,observed_coverage_at_0.02,0.1277766260110406
LLE,ternary-system,all,2,,endpoints,matched_endpoint_r2_successful_only,0.9092327985173952
LLE,ternary-system,all,2,,endpoints,matched_endpoint_mae_successful_only,0.060251636848663845
LLE,ternary-system,all,2,,endpoints,matched_endpoint_rmse_successful_only,0.09761561657363226
LLE,ternary-system,all,2,,endpoints,max_equilibrium_rms,7.530065742950532e-09
LLE,ternary-system,all,2,,endpoints,min_grid_tpd,-1.1588365822490232e-09
LLE,ternary-system,all,2,,endpoints,r2_target_met,0.0
LLE,ternary-system,ternary,2,,endpoints,conditions,220
LLE,ternary-system,ternary,2,,endpoints,successful_conditions,220
LLE,ternary-system,ternary,2,,endpoints,success_fraction,1.0
LLE,ternary-system,ternary,2,,endpoints,failure_penalized_set_distance,0.06453238779483661
LLE,ternary-system,ternary,2,,endpoints,observed_coverage_at_0.02,0.1277766260110406
LLE,ternary-system,ternary,2,,endpoints,matched_endpoint_r2_successful_only,0.9092327985173952
LLE,ternary-system,ternary,2,,endpoints,matched_endpoint_mae_successful_only,0.060251636848663845
LLE,ternary-system,ternary,2,,endpoints,matched_endpoint_rmse_successful_only,0.09761561657363226
LLE,ternary-system,ternary,2,,endpoints,max_equilibrium_rms,7.530065742950532e-09
LLE,ternary-system,ternary,2,,endpoints,min_grid_tpd,-1.1588365822490232e-09
LLE,ternary-system,ternary,2,,endpoints,r2_target_met,0.0
LLE,ternary-system,all,3,,endpoints,conditions,237
LLE,ternary-system,all,3,,endpoints,successful_conditions,237
LLE,ternary-system,all,3,,endpoints,success_fraction,1.0
LLE,ternary-system,all,3,,endpoints,failure_penalized_set_distance,0.0850366332206946
LLE,ternary-system,all,3,,endpoints,observed_coverage_at_0.02,0.11173421150152348
LLE,ternary-system,all,3,,endpoints,matched_endpoint_r2_successful_only,0.895201245842566
LLE,ternary-system,all,3,,endpoints,matched_endpoint_mae_successful_only,0.06401357034779509
LLE,ternary-system,all,3,,endpoints,matched_endpoint_rmse_successful_only,0.10697763234704698
LLE,ternary-system,all,3,,endpoints,max_equilibrium_rms,1.4133887687021794e-08
LLE,ternary-system,all,3,,endpoints,min_grid_tpd,-2.7477446984391918e-09
LLE,ternary-system,all,3,,endpoints,r2_target_met,0.0
LLE,ternary-system,ternary,3,,endpoints,conditions,237
LLE,ternary-system,ternary,3,,endpoints,successful_conditions,237
LLE,ternary-system,ternary,3,,endpoints,success_fraction,1.0
LLE,ternary-system,ternary,3,,endpoints,failure_penalized_set_distance,0.0850366332206946
LLE,ternary-system,ternary,3,,endpoints,observed_coverage_at_0.02,0.11173421150152348
LLE,ternary-system,ternary,3,,endpoints,matched_endpoint_r2_successful_only,0.895201245842566
LLE,ternary-system,ternary,3,,endpoints,matched_endpoint_mae_successful_only,0.06401357034779509
LLE,ternary-system,ternary,3,,endpoints,matched_endpoint_rmse_successful_only,0.10697763234704698
LLE,ternary-system,ternary,3,,endpoints,max_equilibrium_rms,1.4133887687021794e-08
LLE,ternary-system,ternary,3,,endpoints,min_grid_tpd,-2.7477446984391918e-09
LLE,ternary-system,ternary,3,,endpoints,r2_target_met,0.0
LLE,ternary-system,all,4,,endpoints,conditions,238
LLE,ternary-system,all,4,,endpoints,successful_conditions,238
LLE,ternary-system,all,4,,endpoints,success_fraction,1.0
LLE,ternary-system,all,4,,endpoints,failure_penalized_set_distance,0.07864717245752417
LLE,ternary-system,all,4,,endpoints,observed_coverage_at_0.02,0.1247808738699677
LLE,ternary-system,all,4,,endpoints,matched_endpoint_r2_successful_only,0.8735931115386384
LLE,ternary-system,all,4,,endpoints,matched_endpoint_mae_successful_only,0.06824383834079269
LLE,ternary-system,all,4,,endpoints,matched_endpoint_rmse_successful_only,0.11334261674849036
